cache_date;index_name;Date;Open;High;Low;Close;Adj Close;Volume
2026-09-04;Dax;2026-02-06;24452.150390625;24737.970703125;24393.109375;24721.4609375;24721.4609375;57339100
2026-09-04;Dax;2026-02-09;24860.669921875;25016.009765625;24714.890625;25014.869140625;25014.869140625;50684100
2026-09-04;Dax;2026-02-10;24960.58984375;25075.75;24935.33984375;24987.849609375;24987.849609375;61273800
2026-09-04;Dax;2026-02-11;24956.4609375;25001.51953125;24834.7890625;24856.150390625;24856.150390625;81192800
2026-09-04;Dax;2026-02-12;25060.80078125;25239.009765625;24813.23046875;24852.689453125;24852.689453125;83215100
2026-09-04;Dax;2026-02-13;24822.30078125;24953.150390625;24750.470703125;24914.880859375;24914.880859375;83099200
2026-09-04;Dax;2026-02-16;24988.609375;25020.830078125;24793.580078125;24800.91015625;24800.91015625;47149400
2026-09-04;Dax;2026-02-17;24796.8203125;25020.640625;24734.0390625;24998.400390625;24998.400390625;64755400
2026-09-04;Dax;2026-02-18;25127.130859375;25315.009765625;25100.919921875;25278.2109375;25278.2109375;67611600
2026-09-04;Dax;2026-02-19;25198.380859375;25228.939453125;24983.890625;25043.5703125;25043.5703125;57793900
2026-09-04;Dax;2026-02-20;25070.0;25331.060546875;25004.810546875;25260.689453125;25260.689453125;61964100
2026-09-04;Dax;2026-02-23;25114.390625;25194.9296875;24937.560546875;24991.970703125;24991.970703125;51828500
2026-09-04;Dax;2026-02-24;24952.16015625;25091.94921875;24878.099609375;24986.25;24986.25;60643200
2026-09-04;Dax;2026-02-25;25051.83984375;25184.41015625;24988.609375;25175.939453125;25175.939453125;55165100
2026-09-04;Dax;2026-02-26;25095.859375;25318.94921875;25088.490234375;25289.01953125;25289.01953125;57068300
2026-09-04;Dax;2026-02-27;25294.369140625;25405.970703125;25188.30078125;25284.259765625;25284.259765625;95190700
2026-09-04;Dax;2026-03-02;24695.439453125;24897.609375;24577.419921875;24638.0;24638.0;78329800
2026-09-04;Dax;2026-03-03;24207.439453125;24239.51953125;23601.109375;23790.650390625;23790.650390625;105244400
2026-09-04;Dax;2026-03-04;23901.3203125;24242.490234375;23814.890625;24205.359375;24205.359375;74842200
2026-09-04;Dax;2026-03-05;24145.439453125;24366.810546875;23754.650390625;23815.75;23815.75;77049300
2026-09-04;Dax;2026-03-06;23942.890625;24028.439453125;23342.880859375;23591.029296875;23591.029296875;88264600
2026-09-04;Dax;2026-03-09;22998.939453125;23470.80078125;22927.55078125;23409.369140625;23409.369140625;71540700
2026-09-04;Dax;2026-03-10;23886.380859375;24061.150390625;23765.240234375;23968.630859375;23968.630859375;76604500
2026-09-04;Dax;2026-03-11;23725.2109375;23824.73046875;23533.69921875;23640.029296875;23640.029296875;59778300
2026-09-04;Dax;2026-03-12;23577.8203125;23703.55078125;23368.0703125;23589.650390625;23589.650390625;78270100
2026-09-04;Dax;2026-03-13;23381.91015625;23762.119140625;23293.51953125;23447.2890625;23447.2890625;62336900
2026-09-04;Dax;2026-03-16;23480.5;23699.5;23334.970703125;23564.009765625;23564.009765625;63894500
2026-09-04;Dax;2026-03-17;23500.33984375;23820.580078125;23464.83984375;23730.919921875;23730.919921875;62749800
2026-09-04;Dax;2026-03-18;23837.19921875;23957.099609375;23449.560546875;23502.25;23502.25;76065300
2026-09-04;Dax;2026-03-19;23160.580078125;23180.140625;22759.419921875;22839.560546875;22839.560546875;106709300
2026-09-04;Dax;2026-03-20;23083.890625;23176.169921875;22369.470703125;22380.189453125;22380.189453125;174316700
2026-09-04;Dax;2026-03-23;21947.8203125;23178.69921875;21863.810546875;22653.859375;22653.859375;104919900
2026-09-04;Dax;2026-03-24;22677.08984375;22730.830078125;22350.33984375;22636.91015625;22636.91015625;57909800
2026-09-04;Dax;2026-03-25;22961.890625;23079.369140625;22815.7109375;22957.080078125;22957.080078125;60508800
2026-09-04;Dax;2026-03-26;22740.7109375;22813.41015625;22557.099609375;22612.970703125;22612.970703125;57630400
2026-09-04;Dax;2026-03-27;22612.9296875;22631.759765625;22215.859375;22300.75;22300.75;59200300
2026-09-04;Dax;2026-03-30;22213.859375;22562.880859375;22209.44921875;22562.880859375;22562.880859375;56264500
2026-09-04;Dax;2026-03-31;22578.83984375;22850.69921875;22491.509765625;22680.0390625;22680.0390625;68687100
2026-09-04;Dax;2026-04-01;23326.890625;23377.650390625;23027.0390625;23298.890625;23298.890625;75354600
2026-09-04;Dax;2026-04-02;22935.23046875;23235.16015625;22677.919921875;23168.080078125;23168.080078125;62871800
2026-09-04;Dax;2026-04-07;23181.650390625;23397.890625;22842.140625;22921.58984375;22921.58984375;59120900
2026-09-04;Dax;2026-04-08;24021.810546875;24163.91015625;23875.7890625;24080.630859375;24080.630859375;93935800
2026-09-04;Dax;2026-04-09;23981.220703125;23989.009765625;23673.119140625;23806.990234375;23806.990234375;56947100
2026-09-04;Dax;2026-04-10;23827.5390625;24043.58984375;23767.7109375;23803.94921875;23803.94921875;60876600
2026-09-04;Dax;2026-04-13;23562.189453125;23756.849609375;23482.009765625;23742.439453125;23742.439453125;53370100
2026-09-04;Dax;2026-04-14;23953.9296875;24087.30078125;23938.109375;24044.220703125;24044.220703125;68252700
2026-09-04;Dax;2026-04-15;24060.970703125;24127.009765625;23996.80078125;24066.69921875;24066.69921875;53562800
2026-09-04;Dax;2026-04-16;24135.490234375;24259.66015625;24059.169921875;24154.470703125;24154.470703125;56596400
2026-09-04;Dax;2026-04-17;24150.470703125;24792.4609375;24146.580078125;24702.240234375;24702.240234375;96842000
2026-09-04;Dax;2026-04-20;24385.0390625;24497.380859375;24290.0;24417.80078125;24417.80078125;52076000
2026-09-04;Dax;2026-04-21;24508.19921875;24606.83984375;24247.310546875;24270.869140625;24270.869140625;51571500
2026-09-04;Dax;2026-04-22;24373.41015625;24399.5703125;24151.890625;24194.900390625;24194.900390625;62517200
2026-09-04;Dax;2026-04-23;24076.69921875;24204.470703125;23991.779296875;24155.44921875;24155.44921875;61724000
2026-09-04;Dax;2026-04-24;24217.69921875;24330.619140625;23998.0703125;24128.98046875;24128.98046875;65318300
2026-09-04;Dax;2026-04-27;24196.4296875;24382.3203125;24049.439453125;24083.529296875;24083.529296875;49745100
2026-09-04;Dax;2026-04-28;24067.91015625;24153.990234375;23897.240234375;24018.259765625;24018.259765625;56781800
2026-09-04;Dax;2026-04-29;24072.900390625;24110.0;23880.51953125;23954.560546875;23954.560546875;65994600
2026-09-04;Dax;2026-04-30;23715.7109375;24293.109375;23715.7109375;24292.380859375;24292.380859375;76834200
2026-09-04;Dax;2026-05-04;24274.5;24406.640625;23974.740234375;23991.26953125;23991.26953125;68242300
2026-09-04;Dax;2026-05-05;24014.650390625;24403.560546875;23988.919921875;24401.69921875;24401.69921875;67678500
2026-09-04;Dax;2026-05-06;24636.16015625;25152.509765625;24634.759765625;24918.689453125;24918.689453125;95396000
2026-09-04;Dax;2026-05-07;24940.359375;25021.01953125;24650.990234375;24663.609375;24663.609375;70027300
2026-09-04;Dax;2026-05-08;24447.650390625;24513.51953125;24289.720703125;24338.630859375;24338.630859375;60390000
2026-09-04;Dax;2026-05-11;24333.310546875;24362.80078125;24202.330078125;24350.279296875;24350.279296875;62653300
2026-09-04;Dax;2026-05-12;24048.25;24210.740234375;23920.69921875;23954.9296875;23954.9296875;65296100
2026-09-04;Dax;2026-05-13;24129.5703125;24226.169921875;24002.4609375;24136.810546875;24136.810546875;63497600
2026-09-04;Dax;2026-05-14;24366.419921875;24492.94921875;24329.740234375;24456.259765625;24456.259765625;50440400
2026-09-04;Dax;2026-05-15;24229.2890625;24297.94921875;23917.630859375;23950.5703125;23950.5703125;65376400
2026-09-04;Dax;2026-05-18;23833.109375;24430.98046875;23797.330078125;24307.919921875;24307.919921875;62451100
2026-09-04;Dax;2026-05-19;24370.5;24690.810546875;24358.75;24400.650390625;24400.650390625;61338300
2026-09-04;Dax;2026-05-20;24345.3203125;24885.560546875;24287.669921875;24737.240234375;24737.240234375;58522100
2026-09-04;Dax;2026-05-21;24692.2109375;24894.630859375;24534.7890625;24606.76953125;24606.76953125;53378800
2026-09-04;Dax;2026-05-22;24768.490234375;24943.75;24676.26953125;24888.560546875;24888.560546875;53886500
2026-09-04;Dax;2026-05-25;25181.26953125;25438.41015625;25062.720703125;25389.099609375;25389.099609375;34143700
2026-09-04;Dax;2026-05-26;25359.75;25361.640625;25180.5;25184.890625;25184.890625;44487100
2026-09-04;Dax;2026-05-27;25324.810546875;25394.810546875;25113.150390625;25177.80078125;25177.80078125;60651600
2026-09-04;Dax;2026-05-28;25083.76953125;25244.7109375;24973.25;25092.25;25092.25;54115300
2026-09-04;Dax;2026-05-29;25126.349609375;25204.130859375;25040.44921875;25104.69921875;25104.69921875;162698500
2026-09-04;Dax;2026-06-01;25083.240234375;25301.73046875;24901.76953125;25003.0390625;25003.0390625;64662000
2026-09-04;Dax;2026-06-02;25197.900390625;25362.830078125;25061.66015625;25124.169921875;25124.169921875;61018300
2026-09-04;Dax;2026-06-03;24912.310546875;24973.150390625;24761.9609375;24795.939453125;24795.939453125;65247500
2026-09-04;Dax;2026-06-04;24849.4296875;25009.01953125;24830.630859375;24944.94921875;24944.94921875;53175800
2026-09-04;Dax;2026-06-05;24881.869140625;25024.05078125;24756.470703125;24759.05078125;24759.05078125;54254000
2026-09-04;Dax;2026-06-08;24447.3203125;24732.599609375;24426.609375;24616.220703125;24616.220703125;54486200
2026-09-04;Dax;2026-06-09;24589.2890625;24820.94921875;24398.869140625;24433.060546875;24433.060546875;56771800
2026-09-04;Dax;2026-06-10;24507.400390625;24517.48046875;24043.51953125;24195.310546875;24195.310546875;60079100
2026-09-04;Dax;2026-06-11;24205.16015625;24327.689453125;24080.640625;24209.7109375;24209.7109375;59171400
2026-09-04;Dax;2026-06-12;24549.25;24753.890625;24421.8203125;24635.30078125;24635.30078125;60407200
2026-09-04;Dax;2026-06-15;25068.369140625;25085.80078125;24882.009765625;24894.009765625;24894.009765625;62077400
2026-09-04;Dax;2026-06-16;24942.73046875;25110.279296875;24900.73046875;24910.41015625;24910.41015625;50319200
2026-09-04;Dax;2026-06-17;24816.9609375;24956.48046875;24763.529296875;24934.669921875;24934.669921875;74720700
2026-09-04;Dax;2026-06-18;24996.5390625;25059.369140625;24840.26953125;25026.80078125;25026.80078125;88252000
2026-09-04;Dax;2026-06-19;25075.330078125;25173.01953125;24951.5390625;24985.8203125;24985.8203125;168134800
2026-09-04;Dax;2026-06-22;25035.9296875;25176.2109375;24896.189453125;25139.689453125;25139.689453125;64174400
2026-09-04;Dax;2026-06-23;24835.560546875;24988.7109375;24728.5703125;24893.580078125;24893.580078125;63415400
2026-09-04;Dax;2026-06-24;24790.69921875;24800.66015625;24593.48046875;24740.359375;24740.359375;61210500
2026-09-04;Dax;2026-06-25;24810.0;25088.279296875;24761.720703125;24994.830078125;24994.830078125;71276400
2026-09-04;Dax;2026-06-26;24848.509765625;24869.630859375;24547.69921875;24671.220703125;24671.220703125;61917200
2026-09-04;Dax;2026-06-29;24724.33984375;24762.240234375;24556.779296875;24626.890625;24626.890625;56335000
2026-09-04;Dax;2026-06-30;24815.220703125;25024.26953125;24794.83984375;24995.810546875;24995.810546875;75930500
2026-09-04;Dax;2026-07-01;25028.9296875;25095.66015625;24887.0;25040.279296875;25040.279296875;56044400
2026-09-04;Dax;2026-07-02;25025.130859375;25655.8203125;24994.640625;25580.880859375;25580.880859375;75071900
2026-09-04;Dax;2026-07-03;25763.970703125;25826.779296875;25611.689453125;25779.310546875;25779.310546875;49882400
2026-09-04;Dax;2026-07-06;25811.900390625;25900.099609375;25698.560546875;25817.890625;25817.890625;42803800
2026-09-04;Dax;2026-07-07;25770.44921875;25811.970703125;25465.119140625;25465.25;25465.25;54584900
2026-09-04;Dax;2026-07-08;25274.939453125;25280.16015625;24830.169921875;24897.44921875;24897.44921875;65668500
2026-09-04;Dax;2026-07-09;25097.48046875;25127.759765625;24867.3203125;25118.26953125;25118.26953125;48782700
2026-09-04;Dax;2026-07-10;25081.189453125;25195.830078125;24937.51953125;25067.08984375;25067.08984375;48006700
2026-09-04;Dax;2026-07-13;24963.80078125;25154.580078125;24963.80078125;25114.25;25114.25;39531800
2026-09-04;Dax;2026-07-14;24932.619140625;25204.6796875;24869.25;25147.029296875;25147.029296875;50222100
2026-09-04;Dax;2026-07-15;24970.05078125;25055.48046875;24839.23046875;24999.529296875;24999.529296875;49359900
2026-09-04;Dax;2026-07-16;25018.94921875;25021.509765625;24696.169921875;24915.490234375;24915.490234375;44374100
2026-09-04;Dax;2026-07-17;24755.08984375;24850.75;24651.33984375;24830.98046875;24830.98046875;61314800
2026-09-04;Dax;2026-07-20;24769.150390625;24974.529296875;24751.130859375;24846.689453125;24846.689453125;43984100
2026-09-04;Dax;2026-07-21;24922.099609375;25011.349609375;24817.33984375;25011.349609375;25011.349609375;45461100
2026-09-04;Dax;2026-07-22;25001.310546875;25271.33984375;24984.26953125;25155.41015625;25155.41015625;52334100
2026-09-04;Dax;2026-07-23;24994.05078125;25074.279296875;24696.58984375;24763.119140625;24763.119140625;62750700
2026-09-04;Dax;2026-07-24;24830.41015625;25099.6796875;24821.669921875;25099.0;25099.0;44806700
2026-09-04;Dax;2026-07-27;25459.3203125;25560.400390625;25361.029296875;25361.029296875;25361.029296875;52434200
2026-09-04;Dax;2026-07-28;25496.130859375;25553.470703125;25307.169921875;25464.009765625;25464.009765625;57351100
2026-09-04;Dax;2026-07-29;25551.970703125;25571.44921875;25336.390625;25460.48046875;25460.48046875;62068900
2026-09-04;Dax;2026-07-30;25487.44921875;25651.16015625;25303.109375;25612.029296875;25612.029296875;61023700
2026-09-04;Dax;2026-07-31;25709.369140625;25891.509765625;25549.529296875;25629.240234375;25629.240234375;62199500
2026-09-04;Dax;2026-08-03;25855.119140625;26096.9296875;25855.119140625;26001.310546875;26001.310546875;64941600
2026-09-04;Dax;2026-08-04;26189.619140625;26266.5;26082.4296875;26202.349609375;26202.349609375;64214500
2026-09-04;Dax;2026-08-05;26393.4296875;26403.810546875;26123.1796875;26126.30078125;26126.30078125;62436000
2026-09-04;Dax;2026-08-06;26116.26953125;26229.330078125;26081.689453125;26140.130859375;26140.130859375;63074000
2026-09-04;Dax;2026-08-07;26235.80078125;26445.1796875;26223.640625;26319.44921875;26319.44921875;50440500
2026-09-04;Dax;2026-08-10;26360.439453125;26441.91015625;26302.189453125;26323.880859375;26323.880859375;41472700
2026-09-04;Dax;2026-08-11;26378.0;26504.5390625;26245.5703125;26391.419921875;26391.419921875;39840100
2026-09-04;Dax;2026-08-12;26452.0;26573.5;26313.580078125;26331.0703125;26331.0703125;47126300
2026-09-04;Dax;2026-08-13;26437.349609375;26489.779296875;26285.23046875;26299.740234375;26299.740234375;45248900
2026-09-04;Dax;2026-08-14;26445.990234375;26541.33984375;26404.94921875;26440.310546875;26440.310546875;52369300
2026-09-04;Dax;2026-08-17;26490.30078125;26493.5;26338.609375;26338.609375;26338.609375;38194400
2026-09-04;Dax;2026-08-18;26280.859375;26292.94921875;26119.5390625;26128.359375;26128.359375;47429900
2026-09-04;Dax;2026-08-19;26146.119140625;26187.8203125;26063.369140625;26091.330078125;26091.330078125;46190700
2026-09-04;Dax;2026-08-20;26050.94921875;26062.150390625;25914.109375;25983.0390625;25983.0390625;37334800
2026-09-04;Dax;2026-08-21;25998.94921875;26166.25;25969.51953125;26136.560546875;26136.560546875;43329100
2026-09-04;Dax;2026-08-24;26091.2890625;26171.69921875;26038.0703125;26106.599609375;26106.599609375;35640300
2026-09-04;Dax;2026-08-25;26206.009765625;26341.51953125;26164.109375;26266.140625;26266.140625;41726700
2026-09-04;Dax;2026-08-26;26255.41015625;26466.759765625;26196.919921875;26285.9609375;26285.9609375;48781700
2026-09-04;Dax;2026-08-27;26354.369140625;26402.810546875;26241.76953125;26367.240234375;26367.240234375;49230700
2026-09-04;Dax;2026-08-28;26494.609375;26618.740234375;26467.359375;26569.990234375;26569.990234375;45045000
2026-09-04;Dax;2026-08-31;26464.140625;26471.7890625;26249.58984375;26258.109375;26258.109375;81710600
2026-09-04;Dax;2026-09-01;26150.75;26206.130859375;25916.759765625;25970.109375;25970.109375;48552400
2026-09-04;Dax;2026-09-02;25886.669921875;25924.2109375;25727.9296875;25839.330078125;25839.330078125;47864100
2026-09-04;Dax;2026-09-03;25840.919921875;26007.7890625;25784.83984375;;;0
2026-09-04;EURO STOXX 50;2023-06-12;4291.0400390625;4332.97021484375;4291.0400390625;4316.490234375;4316.490234375;21540000
2026-09-04;EURO STOXX 50;2023-06-13;4317.75;4352.009765625;4316.52001953125;4347.5498046875;4347.5498046875;25599500
2026-09-04;EURO STOXX 50;2023-06-14;4346.52001953125;4385.83984375;4343.5498046875;4375.97998046875;4375.97998046875;31344800
2026-09-04;EURO STOXX 50;2023-06-15;4373.580078125;4373.580078125;4333.64013671875;4365.1201171875;4365.1201171875;25489800
2026-09-04;EURO STOXX 50;2023-06-16;4365.740234375;4410.2001953125;4363.9599609375;4394.81982421875;4394.81982421875;75504300
2026-09-04;EURO STOXX 50;2023-06-19;4392.169921875;4392.169921875;4356.509765625;4362.3798828125;4362.3798828125;22395700
2026-09-04;EURO STOXX 50;2023-06-20;4361.5;4365.22998046875;4338.35009765625;4343.14013671875;4343.14013671875;24006500
2026-09-04;EURO STOXX 50;2023-06-21;4339.47021484375;4350.10009765625;4316.47021484375;4322.75;4322.75;25127500
2026-09-04;EURO STOXX 50;2023-06-22;4304.02001953125;4304.58984375;4261.33984375;4304.47021484375;4304.47021484375;25390500
2026-09-04;EURO STOXX 50;2023-06-23;4296.75;4296.75;4253.14990234375;4271.60986328125;4271.60986328125;28404300
2026-09-04;EURO STOXX 50;2023-06-26;4272.10009765625;4294.16015625;4238.06982421875;4280.56982421875;4280.56982421875;23755200
2026-09-04;EURO STOXX 50;2023-06-27;4286.18017578125;4311.1201171875;4272.27001953125;4305.259765625;4305.259765625;23665500
2026-09-04;EURO STOXX 50;2023-06-28;4313.0400390625;4349.39013671875;4313.0400390625;4344.75;4344.75;24695700
2026-09-04;EURO STOXX 50;2023-06-29;4345.22998046875;4371.60009765625;4341.64013671875;4354.68994140625;4354.68994140625;24417400
2026-09-04;EURO STOXX 50;2023-06-30;4354.9501953125;4409.5;4346.39990234375;4399.08984375;4399.08984375;39197800
2026-09-04;EURO STOXX 50;2023-07-03;4401.02978515625;4420.009765625;4397.759765625;4398.14990234375;4398.14990234375;24607100
2026-09-04;EURO STOXX 50;2023-07-04;4398.0498046875;4412.5400390625;4389.52001953125;4390.990234375;4390.990234375;18592200
2026-09-04;EURO STOXX 50;2023-07-05;4388.2998046875;4388.2998046875;4342.8701171875;4350.7099609375;4350.7099609375;24348900
2026-09-04;EURO STOXX 50;2023-07-06;4349.2998046875;4349.2998046875;4213.81005859375;4223.08984375;4223.08984375;35240600
2026-09-04;EURO STOXX 50;2023-07-07;4222.72998046875;4257.990234375;4197.97021484375;4236.60009765625;4236.60009765625;24779800
2026-09-04;EURO STOXX 50;2023-07-10;4235.35009765625;4272.490234375;4217.75;4256.509765625;4256.509765625;17025200
2026-09-04;EURO STOXX 50;2023-07-11;4257.89990234375;4301.22998046875;4257.89990234375;4286.56005859375;4286.56005859375;18458500
2026-09-04;EURO STOXX 50;2023-07-12;4289.009765625;4367.43994140625;4289.009765625;4360.4599609375;4360.4599609375;30453000
2026-09-04;EURO STOXX 50;2023-07-13;4361.16015625;4410.27978515625;4361.16015625;4391.759765625;4391.759765625;27774800
2026-09-04;EURO STOXX 50;2023-07-14;4389.93017578125;4411.18017578125;4388.759765625;4400.10986328125;4400.10986328125;28865100
2026-09-04;EURO STOXX 50;2023-07-17;4397.330078125;4397.330078125;4342.5400390625;4356.7900390625;4356.7900390625;18521300
2026-09-04;EURO STOXX 50;2023-07-18;4354.6201171875;4374.6298828125;4345.16015625;4369.72998046875;4369.72998046875;20708700
2026-09-04;EURO STOXX 50;2023-07-19;4370.91015625;4404.58984375;4362.08984375;4362.27978515625;4362.27978515625;25254500
2026-09-04;EURO STOXX 50;2023-07-20;4360.919921875;4376.580078125;4340.68994140625;4373.72998046875;4373.72998046875;27574900
2026-09-04;EURO STOXX 50;2023-07-21;4374.06982421875;4391.41015625;4355.27978515625;4391.41015625;4391.41015625;26761900
2026-09-04;EURO STOXX 50;2023-07-24;4386.8701171875;4386.8701171875;4364.259765625;4383.02978515625;4383.02978515625;19924300
2026-09-04;EURO STOXX 50;2023-07-25;4382.490234375;4399.5;4374.1298828125;4391.2998046875;4391.2998046875;18477800
2026-09-04;EURO STOXX 50;2023-07-26;4390.9599609375;4390.9599609375;4312.06982421875;4346.14990234375;4346.14990234375;32513000
2026-09-04;EURO STOXX 50;2023-07-27;4347.18017578125;4448.9599609375;4347.18017578125;4447.43994140625;4447.43994140625;38245800
2026-09-04;EURO STOXX 50;2023-07-28;4448.60009765625;4476.0400390625;4423.64013671875;4466.5;4466.5;41694700
2026-09-04;EURO STOXX 50;2023-07-31;4466.41015625;4491.509765625;4458.3701171875;4471.31005859375;4471.31005859375;30435800
2026-09-04;EURO STOXX 50;2023-08-02;4403.0400390625;4403.0400390625;4329.91015625;4336.5;4336.5;31188400
2026-09-04;EURO STOXX 50;2023-08-03;4335.14013671875;4335.14013671875;4279.0498046875;4304.6298828125;4304.6298828125;28069400
2026-09-04;EURO STOXX 50;2023-08-04;4306.06982421875;4336.64990234375;4288.7998046875;4332.91015625;4332.91015625;25844500
2026-09-04;EURO STOXX 50;2023-08-07;4330.22998046875;4341.10986328125;4304.1298828125;4337.5;4337.5;18241300
2026-09-04;EURO STOXX 50;2023-08-08;4329.47021484375;4330.22021484375;4259.83984375;4288.85009765625;4288.85009765625;58697200
2026-09-04;EURO STOXX 50;2023-08-09;4289.02001953125;4354.97021484375;4289.02001953125;4317.330078125;4317.330078125;34469100
2026-09-04;EURO STOXX 50;2023-08-10;4320.919921875;4402.08984375;4320.919921875;4384.0400390625;4384.0400390625;29363000
2026-09-04;EURO STOXX 50;2023-08-11;4381.72021484375;4381.72021484375;4311.10986328125;4321.330078125;4321.330078125;21770200
2026-09-04;EURO STOXX 50;2023-08-14;4318.7099609375;4343.89013671875;4306.259765625;4330.22998046875;4330.22998046875;16990700
2026-09-04;EURO STOXX 50;2023-08-15;4334.06982421875;4336.72021484375;4269.85986328125;4288.56982421875;4288.56982421875;23268200
2026-09-04;EURO STOXX 50;2023-08-16;4284.56982421875;4304.08984375;4268.85009765625;4284.27001953125;4284.27001953125;18498000
2026-09-04;EURO STOXX 50;2023-08-17;4281.56982421875;4281.56982421875;4224.77978515625;4227.830078125;4227.830078125;22270100
2026-09-04;EURO STOXX 50;2023-08-18;4224.4501953125;4224.4501953125;4175.3701171875;4212.9501953125;4212.9501953125;23253500
2026-09-04;EURO STOXX 50;2023-08-21;4212.60009765625;4262.169921875;4212.60009765625;4224.8701171875;4224.8701171875;20937300
2026-09-04;EURO STOXX 50;2023-08-22;4226.10009765625;4291.81005859375;4226.10009765625;4260.3701171875;4260.3701171875;19604800
2026-09-04;EURO STOXX 50;2023-08-23;4260.97021484375;4294.2900390625;4248.81982421875;4266.669921875;4266.669921875;20544100
2026-09-04;EURO STOXX 50;2023-08-24;4278.10986328125;4322.080078125;4229.669921875;4232.22021484375;4232.22021484375;22628100
2026-09-04;EURO STOXX 50;2023-08-25;4230.81982421875;4269.52001953125;4219.990234375;4236.25;4236.25;18675600
2026-09-04;EURO STOXX 50;2023-08-28;4245.60009765625;4299.169921875;4245.60009765625;4293.68994140625;4293.68994140625;19004900
2026-09-04;EURO STOXX 50;2023-08-29;4297.6201171875;4329.2900390625;4291.35009765625;4326.47021484375;4326.47021484375;22557700
2026-09-04;EURO STOXX 50;2023-08-30;4326.5498046875;4340.830078125;4294.6201171875;4315.31005859375;4315.31005859375;21390900
2026-09-04;EURO STOXX 50;2023-08-31;4316.16015625;4336.740234375;4297.10986328125;4297.10986328125;4297.10986328125;44880800
2026-09-04;EURO STOXX 50;2023-09-01;4296.31005859375;4319.990234375;4282.35986328125;4282.64013671875;4282.64013671875;23648700
2026-09-04;EURO STOXX 50;2023-09-04;4286.60009765625;4323.31005859375;4272.06005859375;4279.8701171875;4279.8701171875;13821400
2026-09-04;EURO STOXX 50;2023-09-05;4275.919921875;4286.77001953125;4234.7900390625;4269.16015625;4269.16015625;19961600
2026-09-04;EURO STOXX 50;2023-09-06;4265.5400390625;4265.5400390625;4224.35009765625;4238.259765625;4238.259765625;27595200
2026-09-04;EURO STOXX 50;2023-09-07;4235.740234375;4252.830078125;4209.97998046875;4221.02001953125;4221.02001953125;23792100
2026-09-04;EURO STOXX 50;2023-09-08;4224.1298828125;4244.41015625;4179.97021484375;4237.18994140625;4237.18994140625;23027300
2026-09-04;EURO STOXX 50;2023-09-11;4241.43017578125;4278.9599609375;4241.43017578125;4254.330078125;4254.330078125;27643500
2026-09-04;EURO STOXX 50;2023-09-12;4258.7001953125;4264.5;4230.64013671875;4242.27001953125;4242.27001953125;25763700
2026-09-04;EURO STOXX 50;2023-09-13;4236.919921875;4238.68994140625;4198.990234375;4223.47998046875;4223.47998046875;24763800
2026-09-04;EURO STOXX 50;2023-09-14;4223.39990234375;4288.22998046875;4205.68017578125;4279.75;4279.75;39852400
2026-09-04;EURO STOXX 50;2023-09-15;4287.64990234375;4326.89990234375;4287.64990234375;4295.0498046875;4295.0498046875;68337300
2026-09-04;EURO STOXX 50;2023-09-18;4291.080078125;4291.080078125;4234.72998046875;4245.8798828125;4245.8798828125;23664700
2026-09-04;EURO STOXX 50;2023-09-19;4245.39013671875;4264.14013671875;4230.330078125;4242.7001953125;4242.7001953125;19670300
2026-09-04;EURO STOXX 50;2023-09-20;4242.41015625;4286.52978515625;4241.56982421875;4275.97998046875;4275.97998046875;33987400
2026-09-04;EURO STOXX 50;2023-09-21;4271.10009765625;4271.10009765625;4200.72021484375;4212.58984375;4212.58984375;29527400
2026-09-04;EURO STOXX 50;2023-09-22;4211.0400390625;4218.68994140625;4178.43994140625;4207.16015625;4207.16015625;27408500
2026-09-04;EURO STOXX 50;2023-09-25;4204.22021484375;4213.22998046875;4144.7099609375;4167.3701171875;4167.3701171875;23905300
2026-09-04;EURO STOXX 50;2023-09-26;4165.02978515625;4165.02978515625;4114.97021484375;4129.18017578125;4129.18017578125;25884300
2026-09-04;EURO STOXX 50;2023-09-27;4129.91015625;4153.43017578125;4121.31005859375;4131.68017578125;4131.68017578125;21446100
2026-09-04;EURO STOXX 50;2023-09-28;4131.43994140625;4161.58984375;4106.47998046875;4161.56005859375;4161.56005859375;27903400
2026-09-04;EURO STOXX 50;2023-09-29;4171.330078125;4215.27978515625;4171.330078125;4174.66015625;4174.66015625;27198900
2026-09-04;EURO STOXX 50;2023-10-02;4181.6201171875;4204.169921875;4119.4501953125;4137.6298828125;4137.6298828125;25582100
2026-09-04;EURO STOXX 50;2023-10-03;4124.97998046875;4146.47021484375;4091.0;4095.590087890625;4095.590087890625;29719600
2026-09-04;EURO STOXX 50;2023-10-04;4084.780029296875;4126.60009765625;4061.93994140625;4099.85009765625;4099.85009765625;30296300
2026-09-04;EURO STOXX 50;2023-10-05;4104.169921875;4122.52001953125;4092.030029296875;4099.81005859375;4099.81005859375;21890900
2026-09-04;EURO STOXX 50;2023-10-06;4106.16015625;4144.66015625;4094.010009765625;4144.43017578125;4144.43017578125;26042400
2026-09-04;EURO STOXX 50;2023-10-09;4139.509765625;4139.509765625;4097.93994140625;4112.56982421875;4112.56982421875;24824600
2026-09-04;EURO STOXX 50;2023-10-10;4118.4599609375;4208.43017578125;4118.4599609375;4205.22998046875;4205.22998046875;26945500
2026-09-04;EURO STOXX 50;2023-10-11;4203.83984375;4217.0;4172.91015625;4200.7998046875;4200.7998046875;25125600
